refno,pump_rate
3933,40
326612,9
386013,25
387030,12
431103,30
3779,15
10087,16
69072,12
334277,50
69131,10
26837,11
78868,15
397329,20
11411,15
14188,25
423806,40
431479,65
11443,323
267796,28
108623,20
47292,35
374373,60
388028,12
7887,20
10154,35
79107,15
77166,7.5
18124,15
400564,90
409375,20
319223,20
298679,25
355217,20
372885,10
415460,30
324788,50
11419,14
76919,80
158828,10
14173,7
269293,15
421822,35
109168,60
77243,20
10157,13
77995,12
11418,500
416651,15
109153,20
47990,3
8611,16
416992,30
6129,30
53879,20
422220,20
305663,40
47095,90
10163,10
324111,30
405318,30
107465,25
7947,20
322621,10
7968,10
394743,400
8275,25
388038,12
70080,9
319064,15
51417,20
400632,20
264114,20
264143,30
158823,10
361445,60
404153,20
157489,20
437204,40
7866,30
326228,10
326239,10
330743,10
330744,140
330745,10
330748,10
355301,10
366483,12
433345,65
433357,65
435392,800
11857,10
422224,20
226780,12
11877,13
319055,35
108418,8
353896,12
326230,15
11394,50
76542,10
416402,20
419806,40
26958,60
9950,12
416418,20
78964,100
313117,15
379041,40
10161,12
416438,20
416446,20
426410,40
409434,20
382365,12
10061,15
382217,12
418255,40
426244,20
426255,20
426284,90
427518,45
431741,75
353869,12
375584,12
269292,15
373706,12
264059,90
264109,65
264132,60
332083,45
12076,9.2
230517,15
371370,45
385940,60
391081,18
391867,60
400155,90
410494,30
422154,20
391854,30
366720,50
55601,20
337207,10
299280,15
368960,20
325470,35
404165,25
359471,12
387323,30
8271,20
18037,15
278665,12
264520,150
11431,15
422087,20
422142,20
66407,20
274914,40
75689,12
271160,15
340747,100
395593,100
411830,60
8465,35
358859,75
231364,12
348782,100
264158,15
332093,75
109138,12
400658,20
361569,50
280375,20
276050,60
351472,12
401178,70
257270,20
54399,11
8040,30
76889,50
53882,20
372915,20
307481,20
77361,20
14198,20
76562,15
385926,30
10086,18
309756,10
372922,80
361574,20
109148,15
339299,40
254693,40
253320,12
353471,80
346932,50
108403,9
327141,12
190115,30
231385,10
286790,12
318762,40
301097,75
301098,50
11961,13
53880,20
70763,12
318496,40
230525,20
305893,30
11409,35
368497,80
400545,20
230498,20
213920,40
12056,10
331271,25
19997,35
372382,50
374362,100
376159,60
77043,1000
226775,10
11981,150
11946,18.75
391847,30
404691,30
396559,300
215161,100
299948,10
76590,5
407148,40
55616,45
284741,14
317517,15
431364,1000
55591,15
298695,20
87882,10
284696,20
322239,40
405912,30
45964,25
68554,20
68527,25
236582,22
55610,20
302626,20
11378,15
405856,30
368457,20
402356,30
400247,80
401852,30
299946,10
405852,30
78365,50
231320,11
55627,20
402352,30
55619,45
391858,30
11982,450
55609,45
250713,60
68848,20
68499,50
55626,12
307691,80
55618,45
68463,20
68393,20
910,45
8093,25
108539,15
75697,8
355166,100
227042,20
6693,20
322581,60
109231,10
909,45
61845,35
364039,80
55624,20
55617,45
283521,20
7818,25
9945,30
237500,40
61907,20
391863,30
306617,120
251217,60
414900,85
389219,60
8122,25
11976,60
405848,30
400143,30
249125,20
267413,30
278407,20
309045,30
319972,13
344151,20
368553,40
368556,20
400557,20
54345,20
72464,35
391864,30
384485,13
400541,20
246656,12
408237,30
402344,30
391856,30
227047,9
388867,30
51379,20
392324,12
318764,35
337645,18
78993,15
324927,50
324436,15
396524,30
7969,30
79041,10
299707,30
361526,20
226778,20
347250,60
334276,20
346898,20
274664,14
433980,500
434051,800
302813,60
112622,100
5828,50
375136,30
231384,9
231394,10
446599,40
302801,80
26916,17
26926,12
417065,12
428228,12
436104,12
284472,25
364054,20
21045,20
253168,10
391892,17
303025,60
428664,12
428938,12
78924,30
66312,10
246474,40
336373,20
7903,15
271537,35
46862,12
227033,21
302507,20
342968,20
368490,40
378572,20
380768,20
380773,20
395187,20
72497,12
310982,50
302468,16
302802,50
11434,618
78954,15
345622,12
415912,50
413655,20
8539,20
417004,30
356038,10
66113,60
277370,30
253163,10
2008,20
250654,50
231312,10
332059,20
69005,10
342885,12
344139,15
253225,40
302805,60
202559,20
302491,20
361558,20
364059,20
400592,40
53421,9
77311,30
135231,60
202320,20
11970,412
381771,100
382466,80
395149,12
53881,20
227031,17
247872,11
247912,7
284748,50
327611,80
336354,100
344160,20
361559,20
378576,10
400650,20
413651,20
53422,11
65763,9
77377,4
135246,15
11365,6
286046,35
78873,60
227030,19
227048,100
267357,16
267361,19
281521,14
327608,20
368447,100
400497,45
53415,20
53419,20
65732,45
307671,80
8100,30
400666,20
246418,35
77934,13
332552,45
307670,80
78944,15
11388,10
302804,70
108639,15
78894,30
322241,80
78949,20
61928,20
78968,10
77681,60
400596,100
318768,50
380423,12
300400,30
276111,100
427700,12
77691,25
322240,80
72491,50
351130,50
375305,50
329266,60
413647,20
239263,9
281474,120
342834,60
352670,20
65754,40
11965,412
281578,12
77696,60
79097,20
75740,20
8011,12
435081,12
329273,80
400147,30
387366,70
2474,20
334817,12
45517,30
343275,60
6397,60
310968,25
401964,40
347002,25
317353,100
251259,50
15840,30
78973,30.8
202477,12
422675,30
279497,10
391862,30
189911,35
390668,30
250698,60
322661,15
46802,40
329265,80
253234,100
295644,50
7308,100
12081,150
332615,70
231297,10
322573,75
329272,80
395588,1200
279324,40
277417,75
404198,60
419666,50
78767,20
251270,60
78802,20
78832,15
22380,20
251210,40
251201,60
78812,12.5
330597,40
61927,20
78888,100
386641,800
46847,30
409867,70
321871,60
363875,15
109221,10
75709,15
251295,40
12086,150
322243,30
1713,30
253332,10
78822,15
307900,45
246419,35
78838,20
275598,20
344138,46
329267,60
332631,60
303462,15
53410,4
77131,15
268460,60
307687,30
332614,80
250615,20
267412,30
250614,30
426624,50
378528,12
65739,15
396516,15
351140,60
271157,15
78818,9
68832,10
272382,24
272377,24
340182,12
112679,60
364061,25
231345,80
231379,9
78783,30
417030,60
75734,14
253204,15
267491,15
51880,12
307358,12
78798,15
77090,20
26911,12
78923,20
77699,15
304594,25
68842,50
276227,12
376714,10
112787,80
350596,60
78360,15
61926,20
271523,90
327197,175
68985,12
68990,15
72620,25
409437,100
261094,20
341698,60
361560,20
1635,1400
11886,9
27339,15
351145,60
395181,40
78773,15
61869,25
420766,30
67359,20
269319,20
78793,10
411124,40
68871,12
8017,20
76595,250
335570,50
278659,12
253222,36
8181,30
8053,25
225182,30
202515,11
78853,20
373379,40
298822,30
236572,11
246422,32
322716,12
21055,15
72527,100
304684,12
23371,12
11885,45
355147,40
201821,35
283044,25
308925,12
309303,12
364626,12
373709,16
378368,12
410832,12
135201,12
135226,55
400272,20
201824,80
276229,10
298110,25
366216,12
392362,12
392401,12
407792,12
135206,50
250704,60
319039,40
428727,500
45793,30
61930,20
344140,13
298111,25
334809,40
409386,20
53889,20
311266,40
319041,40
238699,30
267760,40
417432,18
398713,10
253143,25
75644,30
422258,30
319950,12
358898,18
397465,30
332067,45
332089,60
418574,50
420435,50
420791,20
422639,30
425885,69
430055,20
431900,50
51309,20
405920,30
384486,13
384500,60
354011,40
361922,40
416602,50
428386,60
432496,30
436042,40
319088,10
277686,100
61863,20
378571,60
368991,40
273378,75
71033,12
108598,12
412762,20
420742,30
394326,12
251293,35
267420,20
430551,40
338031,900
324642,30
333231,30
375928,30
379086,40
401306,40
405377,22
404725,10
227895,30
420597,90
227619,12
388335,20
345511,70
77999,1500
227037,36
402336,30
389851,12
396013,12
34567,85
390383,30
345489,40
304613,70
250693,50
295164,30
428430,45
55581,20
236566,10
344141,20
424739,75
77321,10
370746,12
384484,30
368988,20
79082,20
276225,800
401322,10
410553,40
109178,9
358988,18
401919,30
400624,20
75649,20
66305,20
202510,10
281488,20
281477,50
78642,35
68960,12
78813,15
359516,20
333836,20
65708,20
335572,60
76580,45
249855,20
295645,10
108377,12
344136,100
78027,350
401326,15
26943,1000
397462,12
298109,30
400705,50
78385,7
400628,20
227618,12
78778,30
3453,35
377496,30
397455,25
75749,17
361561,50
319971,35
8002,20
318870,40
247007,15
65707,20
280479,40
324571,15
78022,100
420794,300
326522,14
388317,20
304634,20
381783,50
397494,10
406173,12
11374,20
68965,12
336386,60
251731,25
75713,10
317531,18
348016,10
355314,10
357227,30
364066,20
383129,18
51409,12
352666,20
351496,80
326524,12
413309,10
68950,7
299420,10
313166,10
351510,10
361671,12
372778,12
393818,12
240559,30
11936,225
337226,18
406198,25
330733,10
337218,18
68352,30
68357,30
68392,30
331251,45
9999,12
408718,25
377497,100
295545,50
271121,80
264540,310
7871,310
336332,20
333917,10
351534,25
356097,18
360309,10
360310,20
360311,12
414131,10
313164,10
319997,20
11275,30
77316,10
389372,30
269291,25
364777,12
368645,18
368650,18
368655,18
368660,18
368665,18
368670,15
372787,25
378433,12
384349,12
396947,20
406210,12
406222,25
256930,30
68836,500
384333,25
428563,12
433173,12
433455,12
329221,70
379572,25
371936,12
371937,12
371938,15
372786,25
372884,18
377381,15
378704,15
378706,25
379575,10
382360,25
382363,25
387083,18
387084,18
387085,18
400276,20
68760,12
338108,30
78390,40
225190,12
273855,12
369670,18
382396,20
303404,20
77956,55
391548,12
382397,15
9964,16
304639,30
295012,20
303470,20
10038,15
77946,10
324984,20
364628,25
413623,20
302471,20
238609,50
108342,10
381392,50
324361,30
324362,15
743,30
108372,15
302812,80
324424,35
338008,40
345501,40
324382,15
341285,20
410588,10
249707,40
27052,1100
359506,2.5
431790,60
400568,100
392990,50
273935,20
324378,15
324433,11
324435,12
324442,7
66402,15
449474,10
437021,80
227022,40
274913,40
333510,25
404224,15
215174,20
375077,40
375748,30
375749,50
375750,50
375751,50
376156,60
376157,50
376158,30
378296,50
378887,50
381591,50
381592,60
382886,50
383468,30
386145,30
391080,50
391803,80
304670,80
400681,85
411863,60
14507,20
318839,40
340142,12
283413,30
402253,40
253344,25
420770,30
345733,20
449149,20
295520,50
302627,35
401165,50
408229,30
412906,60
414376,30
78878,20
7399,50
324101,16
202322,20
361408,70
249086,20
54353,20
298817,12
108548,16
26891,10
369605,50
77138,15
78912,1000
227040,20
414894,80
108573,20
342971,20
77931,20
77916,30
108387,11
401814,45
318763,35
322242,40
329270,80
330569,60
351594,80
391849,60
391851,60
391852,40
391853,50
391868,50
391869,80
394764,75
394769,80
394774,80
394779,80
394784,80
395573,60
395578,60
395583,60
397229,18
397245,60
397333,80
397341,60
397345,60
400086,80
400090,60
401149,65
401169,80
356342,65
392494,60
398491,70
403893,40
376798,70
386153,25
393639,70
401630,70
394734,40
394794,40
290755,23.3
240593,10
279325,50
301733,40
377495,70
312118,18
361410,80
363576,60
159062,30
298113,30
385378,80
368946,22
343114,400
402235,30
78637,25
281553,12
26910,880
363022,80
378295,18
394759,45
405206,60
97565,100
237317,20
319294,25
78431,20
414130,20
372387,80
108402,10
78647,1000
408233,30
87847,30
345835,20
77296,6
342503,10
6075,1200
108517,8
350592,60
78506,25
376155,30
375377,60
77223,20
72657,12
27032,1012
430064,20
392158,40
301763,40
108568,10
75718,30
72492,42
443626,600
376916,60
26976,1000
108553,50
317474,30
420832,10
420836,10
248685,14
368880,12
327201,15
242444,12
425209,20
389383,30
145603,20
428397,35
342454,16
433167,74
76510,5
359162,10
417621,10
425205,12
418268,25
230519,20
53420,20
65731,30
202316,30
33293,150
276316,12
253229,15
65706,50
33294,25
318840,40
379011,30
242387,20
389384,30
279499,40
369413,12
255846,30
29194,15
263515,50
263572,10
263577,2
263598,60
77974,10
108512,10
416422,20
416426,20
8193,10
416353,20
253161,40
257029,880
26900,720
26905,50
108408,12
15775,700
416389,20
300182,10
190048,50
387095,18
351085,60
248724,25
311075,12
335545,80
253124,75
78928,15
263599,40
77964,10
248719,20
325058,50
382472,85
76860,10
276228,12
424952,30
279327,30
254689,40
78942,10
363037,45
378287,50
379010,60
384652,11
391850,50
319044,100
248689,20
343631,12
416398,20
416663,100
286190,1200
190050,30
182784,65
23457,40
78922,22.5
109196,13
339301,12
159082,30
246394,40
267693,40
268450,100
275318,40
278268,60
279306,50
279307,50
279308,40
281998,40
283366,50
283368,25
283369,50
286041,25
286042,50
302619,35
302795,70
307677,50
310943,80
310944,80
318744,40
318746,80
322208,80
322209,80
322210,80
417324,20
26971,55
78446,17
421489,40
425408,35
436052,30
436053,450
436081,30
68866,12
361387,45
391071,60
301734,35
344133,13
55611,20
26941,50
342366,40
360914,30
360919,30
367559,30
372377,30
374424,40
6017,35
353504,50
68856,12
400550,5
380720,80
6246,20
412754,100
26940,55
404061,12
332565,85
8422,20
278276,80
363454,80
363464,80
365178,80
78917,22.5
26925,55
282004,60
348865,10
190041,45
413684,60
434812,800
78927,22.5
345618,60
253285,30
61200,15
324565,30
380701,50
425151,500
338019,75
78355,10
55590,15
273870,40
68248,20
386640,12
77248,17
257172,20
242549,20
68851,12
21500,12
227372,45
436937,12
366423,12
366424,50
369064,10
347243,60
393229,24
382882,30
405334,125
135955,20
333843,18
275443,25
356614,80
381584,60
382881,50
299938,15
109216,12
332080,50
283367,60
391848,30
68940,12
253319,20
376824,75
242415,15
253334,20
69066,12
10022,15
69061,12
69041,10
267488,15
376816,35
339436,35
68323,20
307480,20
253260,20
449923,250
407180,100
338067,20
11905,12
342383,25
400697,75
255169,20
21019,20
245093,25
245549,30
253321,30
368238,40
245101,30
245107,25
245111,30
245180,10
245298,30
448381,10
78426,15
306286,100
301323,40
395162,100
8294,20
69020,12
69025,15
227369,30
284471,30
53433,70
61796,20
61801,20
391865,30
62026,20
62027,20
3449,20
264545,265
9948,265
67303,25
61781,20
21403,20
326538,20
363866,40
77233,25
411731,30
70000,10
324425,15
324426,12
324427,25
324555,25
11840,15
267494,30
364072,35
380725,60
214098,45
355266,10
334294,50
353353,10
11896,18.7
11901,12
11911,17
11916,15
11921,15
11931,18
202479,12
322619,10
343197,1
299353,15
305883,15
324765,35
68340,20
68970,40
68975,15
68980,14
304583,25
407814,15
190049,30
132533,25
54373,20
278423,35
386865,65
68232,10
383467,30
78938,24
78788,12
326525,10
326526,12
159001,50
298728,10
298729,15
326617,15
326618,20
343068,10
348878,10
353236,15
361685,12
369096,18
68837,346
323506,28
62049,20
68030,20
68035,20
69030,12
69036,12
189964,50
271165,15
309049,40
384482,13
384496,12
396500,40
72455,20
420961,40
422659,800
327605,20
334286,18
364073,50
364074,60
78461,15
78466,12
46714,50
382395,25
426908,500
230488,12
298741,10
324748,20
413922,10
413997,10
68437,60
68438,150
68442,60
68443,50
68447,5
68458,5
68472,50
68491,25
68506,25
68516,50
68521,5
68526,50
68531,50
68536,60
68541,60
68546,60
68551,60
68817,15
68827,12
68911,15
364084,60
69081,10
69091,11
69121,15
